,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
3473,aspnetcoreWebScrap,5636,gener type bind follow compon myinput cshtml im tri use way myinput bind myvalu test myinput test defin public string test get set result follow error messag bind accept valu type system string read write valu type wrap properti type string suitabl getter setter suppos messag come bindmethod setvaluehandl action setter existingvalu method way work around creat custom compon would abl handl string bool int bind code simpli creat differ compon differ bind type moment,,rynowak,heavy_check_mark resolution duplicate| area-blazor,2018-11-11
4300,aspnetcoreWebScrap,4000,taghelp compon set asp append version properti invalid linux cento set asp append version invalid linux cento feasibl window version,,ntaylormullen,area-mvc| investigate,2018-11-11
5099,aspnetcoreWebScrap,4001,unverifiebl unpredict behaviour caus intern server error possibl reproduc run platform aplin docker contain net core runtim yesterday one regular page stop open start return intern server error page dont deploy new code week alreadi strang ok code that data get local copi releas branch connect product db page load perfectli fine machin product data still fail remot server check server paramet like freespac memori ammount pemiss fine decid restart app contain restart start work normal without issu cant reproduc problem singl thing error log except throw restart applic system invalidoperationexcept sequenc contain match element system linq enumer first tsourc ienumer sourc func predic aspnetcor area dashboard view summari index executeasync microsoft aspnetcor mvc razor razorview renderpagecoreasync irazorpag page viewcontext context microsoft aspnetcor mvc razor razorview renderpageasync irazorpag page viewcontext context boolean invokeviewstart microsoft aspnetcor mvc razor razorview renderasync viewcontext context microsoft aspnetcor mvc viewfeatur viewexecutor executeasync viewcontext viewcontext string contenttyp nullabl statuscod microsoft aspnetcor mvc viewfeatur viewexecutor executeasync actioncontext actioncontext iview view viewdatadictionari viewdata itempdatadictionari tempdata string contenttyp nullabl statuscod microsoft aspnetcor mvc viewfeatur viewresultexecutor executeasync actioncontext context viewresult result microsoft aspnetcor mvc viewresult executeresultasync actioncontext context microsoft aspnetcor mvc intern resourceinvok invokeresultasync iactionresult result microsoft aspnetcor mvc intern resourceinvok invokenextresultfilterasync tfiltertfilterasync microsoft aspnetcor mvc intern resourceinvok rethrow resultexecutedcontext context microsoft aspnetcor mvc intern resourceinvok resultnext tfiltertfilterasync state next scope scope object state boolean iscomplet microsoft aspnetcor mvc intern resourceinvok invokeresultfilt microsoft aspnetcor mvc intern resourceinvok invokenextresourcefilt microsoft aspnetcor mvc intern resourceinvok rethrow resourceexecutedcontext context microsoft aspnetcor mvc intern resourceinvok next state next scope scope object state boolean iscomplet microsoft aspnetcor mvc intern resourceinvok invokefilterpipelineasync microsoft aspnetcor mvc intern resourceinvok invokeasync microsoft aspnetcor builder routermiddlewar invok httpcontext keymarket web infrastructur middlewar useractivitytrackmiddlewar invok httpcontext context app src web infrastructur middlewar useractivitytrackmiddlewar csline microsoft aspnetcor builder routermiddlewar invok httpcontext microsoft aspnetcor authent authenticationmiddlewar invok httpcontext context microsoft aspnetcor staticfil staticfilemiddlewar invok httpcontext context microsoft aspnetcor local requestlocalizationmiddlewar invok httpcontext context microsoft aspnetcor diagnost exceptionhandlermiddlewar invok httpcontext context,,unknown,area-mvc,2018-11-11
2950,aspnetcoreWebScrap,15479,crash use math round midpointround awayfromzero peculiar one follow code crash everi time made default blazor standalon templat replac incrementcount method make reproduc exampl happen use midpointround awayfromzero toeven work fine,,unknown,area-blazor,2018-11-11
2952,aspnetcoreWebScrap,15480,vs code hang set bind properti nshtml file visual studio code dotnet info net core sdk reflect global json version commit runtim environ os name mac os os version os platform darwin rid osx base path usr local share dotnet sdk host use support version commit net core sdk instal usr local share dotnet sdk net core runtim instal microsoft aspnetcor usr local share dotnet share microsoft aspnetcor microsoft aspnetcor app usr local share dotnet share microsoft aspnetcor app microsoft netcor app usr local share dotnet share microsoft netcor app step reproduc creat public class cs file add public properti class creat page compon cshtml file add inherit name class add input type text bind prop element expect behaviour vs code keep run actual behaviour type entir vs code environ freez period time os give dialog box say window stop respond offer close continu wait reopen workaround type prop string somewher els copi past place,,unknown,area-blazor,2018-11-11
5107,aspnetcoreWebScrap,4016,emit ancm version inform part build modifi version produc intern ancm packag well need new approach natemcmast help defin,,anurse,area-servers| servers-iis,2018-11-13
692,aspnetcoreWebScrap,5265,hmr current version react templat ive creat new asp net core react project dotnet new react gener follow startup cs file document shown seem outdat doesnt seem appli react templat hmr current version react templat updat doc,,unknown,area-mvc| feature-spa| question,2018-11-13
2946,aspnetcoreWebScrap,15474,question run basictestapp visual studio blazor build local test case pass want add anoth test case svg first correctli catch error fix want abl run basictestapp attempt get look network tab see return html thu error turn headless selenium test see app actual load test doesnt set startup project run visaul studio thank,,unknown,area-blazor,2018-11-13
2945,aspnetcoreWebScrap,15473,document head appendchild element object possibl null current build repo local get,,unknown,area-blazor,2018-11-13
693,aspnetcoreWebScrap,5266,pass environ variabl react client couldnt find document pass environ variabl asp net core server react client use asp net core react templat know add api endpoint get data wonder there someth similar dotenv webpack use environ variabl spa get replac build,,unknown,area-mvc| feature-spa| question,2018-11-13
5102,aspnetcoreWebScrap,4008,enum serial rout use asp net core web api use snake case serial properti includ enum enabl use startup servic addmvccor addjsonopt opt opt serializerset datetimezonehandl newtonsoft json datetimezonehandl local opt serializerset format newtonsoft json format none opt serializerset contractresolv new defaultcontractresolv namingstrategi new snakecasenamingstrategi processdictionarykey true opt serializerset nullvaluehandl newtonsoft json nullvaluehandl ignor opt serializerset convert add new stringenumconvert addapiexplor addjsonformatt contractresolv new defaultcontractresolv namingstrategi new snakecasenamingstrategi processdictionarykey true work great properti problem rout enum exampl enum also tri jsonproperti fail way datacontract name document type public enum documenttyp enummemb valu passport passport enummemb valu proof address proofofaddress tri search document type rout client clientidguid document documenttyp control httpget rout client clientidguid document documenttyp public async task iactionresult findclientdocu fromrout guid clientid fromrout documenttyp documenttyp rout everyth work great client cd dd document proofofaddress work client cd dd document proof address latter case enum alway default valu add action filter error valu proof address valid way make escenario work besid tri convert valu filter thank,,jamesnk,area-mvc| investigate,2018-11-13
5146,aspnetcoreWebScrap,4939,inifinit loop model bind use modelbind attribut bug featur request bug step reproduc prefer link github repo repro project link repro run project dotnet run go submit form expect result form submit server respond ok actual result server never respond attach debugg add breakpoint numbermodelbind bindmodelasync see program inifinit loop see screenshot descript problem problem occur use custom model binder decim properti model post seem model bind stuck infinit loop collectionmodelbind code numbermodelbind class actual code decimalmodelbind intern log code strip noth ordinari modelbind attribut remov applic work fine version microsoft aspnetcor mvc microsoft aspnetcor app microsoft aspnetcor netcoreapp netcoreapp sdk preview,<bm>bind|model|asynctaskidentifiername|methoddeclaration|parameterlist|parameter|identifiernamemodel|binding|contexttaskidentifiername|methoddeclaration|parameterlist|parameterbinding|contexttaskidentifiername|methoddeclarationmethod_namemodel|binding|contextidentifiername|parameterbinding|contextmodel|binding|contextidentifiername|parameter|parameterlist|methoddeclarationmethod_namebinding|contextparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0inner|binderbinding|contextidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0inner|binderbinding|contextparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1bind|model|asyncbinding|contextidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1bind|model|asyncbinding|contextparameter|parameterlist|methoddeclarationmethod_namebinding|contextidentifiername|argument0|argumentlist1|invocationexpression|returnstatement|block|methoddeclarationmethod_nameinner|binderidentifiername0|simplememberaccessexpression|identifiername1bind|model|asyncinner|binderidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_namebind|model|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_name<em>,dougbu,done| needs design| area-mvc| enhancement| feature-model-binding,2018-11-13
5199,aspnetcoreWebScrap,5835,problem call updatesecuritystampasync need updat user secur stamp logout user system devic purpos wan na use updatesecuritystampasync get except fix chang type use servic scope singleton solv problem,<bm>update|security|stamp|asyncidentity|resultidentifiername|typeargumentlist|genericnametaskidentity|resultidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameter|identifiernameapplication|useridentity|resultidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameteruseridentity|resultidentifiername|typeargumentlist|genericname|methoddeclarationmethod_nametaskgenericname|methoddeclaration|parameterlist|parameter|identifiernameapplication|usertaskgenericname|methoddeclaration|parameterlist|parameterusertaskgenericname|methoddeclarationmethod_nameapplication|useridentifiername|parameteruserapplication|useridentifiername|parameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratorresultapplication|useridentifiername|parameter|parameterlist|methoddeclaration|block|returnstatement|identifiernameresultapplication|useridentifiername|parameter|parameterlist|methoddeclarationmethod_nameuseridentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0user|manageruseridentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1update|security|stamp|asyncuserparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratorresultuseridentifiername|argument0|argumentlist1|invocationexpression|awaitexpression|equalsvalueclause|variabledeclaratorresultuserparameter|parameterlist|methoddeclaration|block|returnstatement|identifiernameresultuserparameter|parameterlist|methoddeclaration|block|expressionstatement|awaitexpression|invocationexpression|identifiername0reset|user|redis|cache|asyncuseridentifiername|argument0|argumentlist1|invocationexpression|identifiername0reset|user|redis|cache|asyncuserparameter|parameterlist|methoddeclarationmethod_nameuseridentifiername|argument0|argumentlist1|invocationexpression|awaitexpression|expressionstatement|block|methoddeclarationmethod_nameuser|manageridentifiername0|simplememberaccessexpression|identifiername1update|security|stamp|asyncuser|manageridentifiername0|simplememberaccessexpression0|invocationexpression|awaitexpression|equalsvalueclause|variabledeclaratorresultupdate|security|stamp|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|awaitexpression|equalsvalueclause|variabledeclaratorresultresultvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|awaitexpression|invocationexpression|identifiername0reset|user|redis|cache|asyncresultidentifiername|returnstatement|block|expressionstatement|awaitexpression|invocationexpression|identifiername0reset|user|redis|cache|asyncresultvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameresultidentifiername|returnstatement|block|methoddeclarationmethod_namereset|user|redis|cache|asyncidentifiername0|invocationexpression|awaitexpression|expressionstatement|block|methoddeclarationmethod_name<em>,unknown,area-identity,2018-11-13
5105,aspnetcoreWebScrap,4012,respons cach authent vs non authent page featur request relat problem pleas describ im wonder follow situat asp net core mvc handl describ solut youd like basic want abil cach page user isnt authent visit page log dont want cach use possibl describ altern youv consid could use taghelp variou section page would realli like,,unknown,area-middleware| feature-responsecaching| question,2018-11-13
3475,aspnetcoreWebScrap,5638,allow componentfactori extend use custom di contain doesnt provid iserviceprovid possibl inject servic compon im use simpleinjector di contain cant inject servic view regist contain would great render wouldnt depend iserviceprovid instead take icomponentfactori overrid provid implement use di contain here great post creator simpleinjector topic,,unknown,heavy_check_mark resolution duplicate| area-blazor,2018-11-13
5104,aspnetcoreWebScrap,4011,possibl find compat framework version specifi framework microsoft netcor app version found describ bug follow guid unabl first scaffold step due error reproduc step reproduc behavior use version asp net core run code dotnet new webapp auth individu webapp dotnet aspnet codegener ident dc webapp data applicationdbcontext file account regist account login account logout see error possibl find compat framework version specifi framework microsoft netcor app version found check applic depend target framework version instal program file dotnet instal net core prerequisit might help resolv problem net core framework sdk instal follow version instal program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app preview program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app program file dotnet share microsoft netcor app expect behavior page scaffold addit context dotnet info,,unknown,area-platform,2018-11-13
6426,aspnetcoreWebScrap,14301,razor page complet shown older project asp net core project imag,,unknown,heavy_check_mark resolution by design| area-mvc,2018-11-14
1558,aspnetcoreWebScrap,4499,move diagnost host startupfilt middlewar pr attempt move diagnost logic middlewar default istartupfilt break chang worri make minor releas think time revisit logic see move core host logic replac compon goal allow turn diagnost allow custom diagnost set custom request id ad remov data default log scope here origin pr main piec feedback may requir ad anoth event server fire could done middlewar pipelin,,unknown,area-servers| enhancement,2018-11-14
3476,aspnetcoreWebScrap,5639,reconsid render call run seri via sync context made chang remoterender addtorenderqueu render call alway run seri within given circuit work post render action circuit sync context see code fix issu report howev retrospect im certain right fix per ryan comment would expect code await resum sync context test show work plu ive manual check sync context caus lifecycl method await continu run seri within given circuit necessari make chang queue render call sequent sync context werent alreadi run sequenti sync context investig think reason variou place use task continuewith surprisingli honour synchonizationcontext current way await want continuewith queue continu sync context need chang valu taskschedul current someth like taskschedul fromcurrentsynchronizationcontext im certain right place plug would make work remov old workaround explicitli marshal onto sync context remoterender addtorenderqueu well alreadi good thing perf addit think consid stricter forc ui interact render call least run insid queu work item render correspond sync context case that happen consid throw like ui framework would help earlier diagnosi weird may miss cc rynowak comment opinion repro step want repro origin issu go remoterender cs remov overrid addtorenderqueu method comment call synccontext post invok base addtorenderqueu directli instead run test server side execut mode launch testserv brows open concurr render exampl see render got mess remov marshal back onto sync context also set breakpoint insid renderhandl render method use immedi window observ await call circuit sync context,,stevesandersonms,area-blazor,2018-11-14
6427,aspnetcoreWebScrap,14302,strang method intellisens blazor app danroth novemb imag imag type name blazor compon index copi origin issu aspnet blazor,,unknown,done| area-mvc| bug,2018-11-14
5112,aspnetcoreWebScrap,4022,httpcontext signinasync set null ident claim data describ bug project want make use cooki base authent without use ident infrastructur userrol claim tabl follow project tf repo member team tri run app alway get except caus httpcontext user ident fill null valu debug run sever time mostli valu somehow fill detail reproduc step reproduc behavior use version asp net core middlewar get header valu depend valu get user data set user data ident object usersessionmiddlewar expect behavior expect behavior get claim data view compon properli constantli code work comput work firend,,unknown,area-servers,2018-11-14
6151,aspnetcoreWebScrap,5946,consol cancelkeypress detach runasync exit webhostextens runasync enter make call attachctrlcsigtermshutdown attach consol cancelkeypress appdomain currentdomain processexit event handler applic spin tear one iwebhost problem runasync complet iwebhost dispos never remov attach event handler caus excess number applic shut messag user hit ctrl,,davidfowl,done| area-hosting| bug,2018-11-14
5108,aspnetcoreWebScrap,4018,perform consider iquery vs async base understand almost alway want use async control db call thread releas work someth els howev entiti framework odata return either ienumer iquery get presum iter synchron even result page still block aspnet core thread whatev back db exist get queri right block thread seem like would perform hit call async method directli return task correct miss someth,,unknown,discussion,2018-11-14
2944,aspnetcoreWebScrap,15472,strang method intellisens blazor app imag imag type name blazor compon index,,unknown,area-blazor,2018-11-14
5200,aspnetcoreWebScrap,5836,consid hasclaimasync getclaimasync easi get claim log user user yet log gener jwt token api want check user credenti provid right claim allow access api without check token provid use token fail access polici check claim use role use isinroleasync equival claim get user var user await usermanag findbynameasync model email would like someth like understand hasclaim base cooki rather databas access much cheaper log user var valid user hasclaim type isapius valu true think hasclaimasync gener getclaimasync miss case,,unknown,area-identity,2018-11-14
2942,aspnetcoreWebScrap,15470,blazor releas checklist updat survey link templat creat final releas build correct version number perform final manual verif vsix packag includ sign upload packag nuget org upload vsix vs marketplac wait nuget org index show new packag version publish updat doc conceptu api creat releas tag releas blazor repo publish announc blog post tweet announc aspnet account mark releas mileston done,,stevesandersonms| danroth27,area-blazor,2018-11-14
6152,aspnetcoreWebScrap,5947,expos testserv public properti requestbuild order make integr test cleaner ive ad extens method requestbuild exampl prevent issu around everyon learn first time http method case sensit add simpl extens make sure develop use method case consist get around today manual recreat configur within static constructor requestbuilderextens class rather fetch testserv opinion that hack im happi submit pr microsoft give,<bm>patch|asynchttp|response|messageidentifiername|typeargumentlist|genericnametaskhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|builderhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameterrequesthttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclarationmethod_nametaskgenericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|buildertaskgenericname|methoddeclaration|parameterlist|parameterrequesttaskgenericname|methoddeclarationmethod_namerequest|builderidentifiername|parameterrequestrequest|builderidentifiername|parameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequest|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|throwstatement|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|argument0|argumentlist|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|identifiername0nameofrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionpatchrequestparameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclarationmethod_namerequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_nameargument|null|exceptionidentifiername|objectcreationexpression|argumentlist|argument0|invocationexpression|identifiername0nameofargument|null|exceptionidentifiername|objectcreationexpression|throwstatement|block|ifstatement|block|methoddeclarationmethod_namesend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionpatchsend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_namepatchstringliteralexpression|argument0|argumentlist1|invocationexpression|returnstatement|block|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclaration|parameterlist|parameterrequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclaration|parameterlist|parameterrequestrequestparameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|ifstatement|equalsexpression|identifiernamerequestrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0requestrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0request<em><bm>put|asynchttp|response|messageidentifiername|typeargumentlist|genericnametaskhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|builderhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameterrequesthttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclarationmethod_nametaskgenericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|buildertaskgenericname|methoddeclaration|parameterlist|parameterrequesttaskgenericname|methoddeclarationmethod_namerequest|builderidentifiername|parameterrequestrequest|builderidentifiername|parameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequest|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|throwstatement|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|argument0|argumentlist|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|identifiername0nameofrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionputrequestparameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclarationmethod_namerequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_nameargument|null|exceptionidentifiername|objectcreationexpression|argumentlist|argument0|invocationexpression|identifiername0nameofargument|null|exceptionidentifiername|objectcreationexpression|throwstatement|block|ifstatement|block|methoddeclarationmethod_namesend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionputsend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_nameputstringliteralexpression|argument0|argumentlist1|invocationexpression|returnstatement|block|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclaration|parameterlist|parameterrequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclaration|parameterlist|parameterrequestrequestparameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|ifstatement|equalsexpression|identifiernamerequestrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0requestrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0request<em><bm>delete|asynchttp|response|messageidentifiername|typeargumentlist|genericnametaskhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|builderhttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclaration|parameterlist|parameterrequesthttp|response|messageidentifiername|typeargumentlist|genericname|methoddeclarationmethod_nametaskgenericname|methoddeclaration|parameterlist|parameter|identifiernamerequest|buildertaskgenericname|methoddeclaration|parameterlist|parameterrequesttaskgenericname|methoddeclarationmethod_namerequest|builderidentifiername|parameterrequestrequest|builderidentifiername|parameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequest|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|throwstatement|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|argument0|argumentlist|objectcreationexpression|identifiernameargument|null|exceptionrequestidentifiername|argument0|argumentlist1|invocationexpression|identifiername0nameofrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression|identifiername1send|asyncrequestidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressiondeleterequestparameter|parameterlist|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclarationmethod_namerequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_nameargument|null|exceptionidentifiername|objectcreationexpression|argumentlist|argument0|invocationexpression|identifiername0nameofargument|null|exceptionidentifiername|objectcreationexpression|throwstatement|block|ifstatement|block|methoddeclarationmethod_namesend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressiondeletesend|asyncidentifiername1|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclarationmethod_namedeletestringliteralexpression|argument0|argumentlist1|invocationexpression|returnstatement|block|methoddeclarationmethod_namerequestidentifiername|equalsexpression|ifstatement|block|methoddeclaration|parameterlist|parameterrequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|methoddeclaration|parameterlist|parameterrequestrequestparameter|parameterlist|methoddeclaration|block|ifstatement|equalsexpression|identifiernamerequestrequestidentifiername0|simplememberaccessexpression0|invocationexpression|returnstatement|block|ifstatement|equalsexpression|identifiernamerequestrequestparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0requestrequestidentifiername|equalsexpression|ifstatement|block|returnstatement|invocationexpression|simplememberaccessexpression0|identifiername0request<em>,unknown,done| area-hosting| enhancement| help wanted,2018-11-14
2482,aspnetcoreWebScrap,4638,core policyschem match scheme hi love asp net core far run issu dont know solv im use policyschem forwarddefaultselector catch bearer scheme deleg scheme dynam work there match havent abl find none scheme match want say cant authent workaround creat null handler alway return authenticateresult noresult return null selector deleg result log messag null authent would fine except kubernet live probe hit endpoint isnt authent endpoint everi second log full info level messag cant filter without lose messag want also make wonder isnt document clean way ive seen authenticationopt forward properti allegedli set name polici scheme halt authent pipelin set forwarddefault name polici scheme polici scheme option null null handler result notimplementedexcept thrown policyschemehandl handleauthenticateasync also sinc policyschemeopt forwarddefault look forwarddefaultselector selector never call case work way forwarddefaultselector say match scheme respond lose debug info level messag,,unknown,area-security,2018-11-14
5111,aspnetcoreWebScrap,4020,determin use rout multipl mvc rout assign one action method featur request relat problem pleas describ follow code rout item id rout item id public iactionresult move fromrout string action fromrout int id consid item problem check valu action contain valu valu move may design seem odd control name transform itemcontrol describ solut youd like would like action valu actual rout paramet valu action method describ altern youv consid pars request path valu item id prefer would like keep thing simpl,,unknown,area-mvc,2018-11-14
6425,aspnetcoreWebScrap,14300,red squiggl wrong locat start line imag,,unknown,heavy_check_mark resolution duplicate| status resolved| area-mvc,2018-11-14
5113,aspnetcoreWebScrap,4027,ancm instal creat incorrect directori name outofprocess handler program file ii asp net core modul,,jkotalik,area-servers| servers-iis,2018-11-14
5109,aspnetcoreWebScrap,4019,review updat extern depend review depend see updat anglesharp googl protobuf microsoft azur polli streamjsonrpc serilog system reactiv linq utf json windowsazur storag review mean updat want check make sure miss someth import,,unknown,area-platform,2018-11-14
5116,aspnetcoreWebScrap,4033,question bootstrap asp net core app multipl assembl app compos mani class librari plugin goal add compon void configur iapplicationbuild applicationbuild void configureservic iservicecollect servic runtim ive play ihostingstartup work pretti well runtim discoveri servic regitr void configur iapplicationbuild applicationbuild never call case goal regist mvc separ assembl help would apprici assembl hostingstartup typeof frameworkstartup public class frameworkstartup ihostingstartup public void configur iwebhostbuild webhostbuild webhostbuild configur applicationbuild applicationbuild usemvc routebuild routebuild maprout name default templat control action default new control home action index webhostbuild configureservic servicecollect servicecollect addmvccor addrazorviewengin,,unknown,area-servers,2018-11-15
5117,aspnetcoreWebScrap,4035,web config differ dotnet new webconfig dotnet publish dotnet new webconfig web config dotnet new webconfig deprec pleas unifi web config templat,,anurse,accepted| area-servers| servers-iis,2018-11-15
694,aspnetcoreWebScrap,5267,header rendertostringresult export interfac rendertostringresult html string statuscod number global key string want set http statuscod set respons header locat redirect,,unknown,area-mvc| feature-spa,2018-11-15
5148,aspnetcoreWebScrap,4940,determin extens model validationhtmlattributeprovid follow api review plan follow determin right extens need determin need done type,,unknown,needs design| area-mvc| enhancement,2018-11-15
2943,aspnetcoreWebScrap,15471,tabl deleterow without js cant find exampl delet tabl row dom element without js inter op,,unknown,area-blazor,2018-11-15
6153,aspnetcoreWebScrap,5948,webhostbuild appear store two separ configur hello question revolv around inabl chang configur valu use webhostbuild unless provid whole new iconfigurationbuild issu seem revolv around line new configur valu updat context config mean order suppli new config file recreat set provid createdefaultbuild add new config locat set mistak design choic provid context limit ad thank,,unknown,area-hosting,2018-11-15
3478,aspnetcoreWebScrap,5640,formatexcept input string correct format work replic tabset compon last blazor commun standup got except vs blazor preview build,,rynowak,done| area-blazor| bug,2018-11-15
1574,aspnetcoreWebScrap,4637,angular client aspnet core api ws feder hi anyon implement ws feder authent angular client aspnet core api prem adf ws feder sign protocol return jwt plan authent user aspnet core api return accesstoken angular pass token call api abl login thru adf sign page get token back get token api user log send angular client token valid api call best preserv token angular client pass call work sampl scenario great help know issu post could find discuss page thank,,unknown,area-security,2018-11-15
