,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
203,azure-powershellWebScrap,6128,refactor common librari construct make static version common use servicemanag servicemanag reli common nuget packag complet independ current work project remov servicemanag code common move merg servicemanag common common move merg resourcemanag common common common depend code project outsid common remov common complet independ servicemanag resourcemanag storag code restructur renam directori project common right main categori common project util infrastructur modul test test infrastructur determin logic group mind configur common project output path creat build proj common make sure nuget packag properli move common file requir build ex target file common tool elsewher may involv actual make version one set use resourcemanag one use common,,miyanni,azure ps team| engineering,4/5/2018
204,azure-powershellWebScrap,6129,refactor common librari separ determin name repo azur powershel common someth along line creat new public github repo use common code make sure azur org creat readm md repo creat jenkin vst project target build repo start make build success add test execut project valid test pass creat jenkin project sign use sign packag local feed azur powershel updat project refer common packag remov common regular repo azur powershel long everyth seem work publish azur powershel common packag nuget updat refer azur powershel remov local feed version,,miyanni,azure ps team| engineering,4/5/2018
1471,azure-powershellWebScrap,6605,set azurermkeyvaultaccesspolici respect resourceid across differ subscript issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript cmdlet set azurermkeyvaultaccesspolici respect resourceid across differ subscript script step reproduct creat two azur subscript sub id sub id provis keyvault name kv sub resourcegroup myrg sub id sub id login azurerm issu select azurermsubscript subscript sub execut set azurermkeyvaultaccesspolici resourceid subscript sub id resourcegroup myrg provid microsoft keyvault vault kv sub objectid user objectid permissionstosecret listget note target resourc differ subscript sub select sub context follow error messag display find vault kv sub resourc group look code seem part use specifi resourceid name vault rest assum context look desir behavior would assum pick full resourc id workaround fix issu select azurermsubscript subscript sub first assign access polici revert back subscript use select azurermsubscript subscript sub modul version environ data pleas run psversiont get necessari environ data thank help time awesom debug output,,maddieclayton,keyvault| service attention,4/7/2018
1467,azure-powershellWebScrap,6601,sql new azurermresourc fail run test record mode issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript sql new azurermresourc fail run test record mode script step reproduct uncom test src resourcemanag sql command sql test scenariotest threatdetectionclassicstoragetest cs tri run record mode accord yanni function creat classictestenvironmentwithparam work previous test project directli referenc resourc modul chang refer common resourc sdk azurerm resourc ps file allow us keep control commonli use function updat updat easili one spot across board believ fix need implement new azurermresourc azurerm resourc ps function pretti simpl take param pass sdk call surpris new azurermresourc exist within file alreadi,,yaakoviyun,sql| service attention| test debt| feature-request,4/7/2018
1466,azure-powershellWebScrap,6600,sql record doesnt record storag contain creation command issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript sql record doesnt record storag contain creation command script step reproduct remov catch claus test vulnerabilityassessmentsettingstest test src resourcemanag sql command sql test scenariotest vulnerabilityassessmenttest ps run playback mode see test doesnt find storag creat record mode,,yaakoviyun,sql| service attention| test debt,4/7/2018
1469,azure-powershellWebScrap,6603,import azurermapimanagementapi specificationpath doesnt handl rel path issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript import azurermapimanagementapi map rel path specificationpath current work directori jump root drive script step reproduct pleas provid necessari script reproduc issu,,solankisamir,api management| service attention,4/7/2018
1818,azure-powershellWebScrap,7123,issu invok regist azurermautomationdscnod azurerm autom upgrad descript upgrad azurerm autom modul depend azurerm profil dsc process fail strang pend paramet output test azur dsc local modul version get respons script step reproduct regist azurermautomationdscnod resourcegroupnam dscrgname automationaccountnam automationaccountnam azurevmnam vmname configurationmodefrequencymin verbos rebootnodeifneed true configurationmod applyandmonitor azurevmresourcegroup vmrgname nodeconfigurationnam dscconfigur variabl typea valu seem correct modul version directori user usernam document windowspowershel modul moduletyp version name exportedcommand script azurerm autom get azurermautomationhybridworkergroup get azurermautomationjoboutputrecord import azurermautomationdscnodeconfigur export azurermautomationdscconfigur script azurerm profil disabl azurermdatacollect disabl azurermcontextautosav enabl azurermdatacollect enabl azurermcontextautosav directori program file windowspowershel modul moduletyp version name exportedcommand script azurerm script azurerm analysisservic resum azurermanalysisservicesserv suspend azurermanalysisservicesserv get azurermanalysisservicesserv remov azurermanalysisservicesserv script azurerm apimanag add azurermapimanagementregion get azurermapimanagementssotoken new azurermapimanagementhostnameconfigur new azurermapimanagementregion script azurerm applicationinsight get azurermapplicationinsight new azurermapplicationinsight remov azurermapplicationinsight set azurermapplicationinsightspricingplan script azurerm autom get azurermautomationhybridworkergroup get azurermautomationjoboutputrecord import azurermautomationdscnodeconfigur export azurermautomationdscconfigur script azurerm backup backup azurermbackupitem enabl azurermbackupcontainerreregistr get azurermbackupcontain regist azurermbackupcontain script azurerm batch remov azurermbatchaccount get azurermbatchaccount get azurermbatchaccountkey new azurermbatchaccount script azurerm bill get azurermbillinginvoic get azurermbillingperiod script azurerm cdn get azurermcdnprofil get azurermcdnprofilessourl new azurermcdnprofil remov azurermcdnprofil script azurerm cognitiveservic get azurermcognitiveservicesaccount get azurermcognitiveservicesaccountkey get azurermcognitiveservicesaccountsku new azurermcognitiveservicesaccount script azurerm comput remov azurermavailabilityset get azurermavailabilityset new azurermavailabilityset updat azurermavailabilityset script azurerm consumpt get azurermconsumptionusagedetail script azurerm containerinst new azurermcontainergroup get azurermcontainergroup remov azurermcontainergroup get azurermcontainerinstancelog script azurerm containerregistri new azurermcontainerregistri get azurermcontainerregistri updat azurermcontainerregistri remov azurermcontainerregistri script azurerm datafactori remov azurermdatafactori get azurermdatafactoryrun get azurermdatafactoryslic save azurermdatafactorylog script azurerm datafactoryv set azurermdatafactoryv updat azurermdatafactoryv get azurermdatafactoryv remov azurermdatafactoryv script azurerm datalakeanalyt get azurermdatalakeanalyticsdatasourc new azurermdatalakeanalyticscatalogcredenti remov azurermdatalakeanalyticscatalogcredenti remov azurermdatalakeanalyticscatalogsecret script azurerm datalakestor get azurermdatalakestoretrustedidprovid remov azurermdatalakestoretrustedidprovid remov azurermdatalakestorefirewallrul set azurermdatalakestoretrustedidprovid script azurerm devtestlab get azurermdtlallowedvmsizespolici get azurermdtlautoshutdownpolici get azurermdtlautostartpolici get azurermdtlvmsperlabpolici script azurerm dn get azurermdnsrecordset new azurermdnsrecordconfig remov azurermdnsrecordset set azurermdnsrecordset script azurerm eventgrid new azurermeventgridtop get azurermeventgridtop set azurermeventgridtop new azurermeventgridtopickey script azurerm eventhub new azurermeventhubnamespac get azurermeventhubnamespac set azurermeventhubnamespac remov azurermeventhubnamespac script azurerm hdinsight get azurermhdinsightjob new azurermhdinsightsqoopjobdefinit wait azurermhdinsightjob new azurermhdinsightstreamingmapreducejobdefinit script azurerm insight get azurermmetricdefinit get azurermmetr remov azurermlogprofil get azurermlogprofil script azurerm iothub add azurermiothubkey get azurermiothubeventhubconsumergroup get azurermiothubconnectionstr get azurermiothubjob script azurerm keyvault add azurekeyvaultcertif set azurekeyvaultcertificateattribut stop azurekeyvaultcertificateoper get azurekeyvaultcertificateoper script azurerm logicapp get azurermintegrationaccountagr get azurermintegrationaccountcallbackurl get azurermintegrationaccountcertif get azurermintegrationaccount script azurerm machinelearn move azurermmlcommitmentassoci get azurermmlcommitmentassoci get azurermmlcommitmentplanusagehistori remov azurermmlcommitmentplan script azurerm machinelearningcomput get azurermmlopclust get azurermmlopclusterkey test azurermmlopclustersystemservicesupdateavail updat azurermmlopclustersystemservic script azurerm marketplaceord get azurermmarketplaceterm set azurermmarketplaceterm script azurerm media sync azurermmediaservicestoragekey set azurermmediaservicekey get azurermmediaservicekey get azurermmediaservicenameavail script azurerm network add azurermapplicationgatewayauthenticationcertif get azurermapplicationgatewayauthenticationcertif new azurermapplicationgatewayauthenticationcertif remov azurermapplicationgatewayauthenti script azurerm notificationhub get azurermnotificationhub get azurermnotificationhubauthorizationrul get azurermnotificationhublistkey get azurermnotificationhubpnscredenti script azurerm operationalinsight new azurermoperationalinsightsazureactivitylogdatasourc new azurermoperationalinsightscustomlogdatasourc disabl azurermoperationalinsightslinuxcustomlogcollect disabl azurermoperationalinsightsiislo script azurerm powerbiembed remov azurermpowerbiworkspacecollect get azurermpowerbiworkspacecollect get azurermpowerbiworkspacecollectionaccesskey get azurermpowerbiworkspac script azurerm profil disabl azurermdatacollect disabl azurermcontextautosav enabl azurermdatacollect enabl azurermcontextautosav script azurerm recoveryservic get azurermrecoveryservicesbackupproperti get azurermrecoveryservicesvault get azurermrecoveryservicesvaultsettingsfil new azurermrecoveryservicesvault script azurerm recoveryservic backup backup azurermrecoveryservicesbackupitem get azurermrecoveryservicesbackupmanagementserv get azurermrecoveryservicesbackupcontain unregist azurermrecoveryservicesbackupcontain script azurerm recoveryservic siterec edit azurermrecoveryservicesasrrecoveryplan get azurermrecoveryservicesasralertset get azurermrecoveryservicesasrev get azurermrecoveryservicesasrfabr script azurerm rediscach remov azurermrediscachepatchschedul new azurermrediscachescheduleentri get azurermrediscachepatchschedul new azurermrediscachepatchschedul script azurerm relay new azurermrelaynamespac get azurermrelaynamespac set azurermrelaynamespac remov azurermrelaynamespac script azurerm resourc get azurermprovideroper remov azurermroleassign get azurermroleassign new azurermroleassign script azurerm schedul disabl azurermschedulerjobcollect enabl azurermschedulerjobcollect get azurermschedulerjobcollect get azurermschedulerjob script azurerm servermanag invok azurermservermanagementpowershellcommand get azurermservermanagementsess new azurermservermanagementsess remov azurermservermanagementsess script azurerm servicebu new azurermservicebusnamespac get azurermservicebusnamespac set azurermservicebusnamespac remov azurermservicebusnamespac script azurerm servicefabr add azurermservicefabricapplicationcertif add azurermservicefabricclientcertif add azurermservicefabricclustercertif add azurermservicefabricnod script azurerm siterecoveri get azurermsiterecoveryfabr new azurermsiterecoveryfabr remov azurermsiterecoveryfabr stop azurermsiterecoveryjob script azurerm sql get azurermsqldatabasetransparentdataencrypt get azurermsqldatabasetransparentdataencryptionact set azurermsqldatabasetransparentdataencrypt get azurermsqldatabaseupgradehint script azurerm storag get azurermstorageaccount get azurermstorageaccountkey new azurermstorageaccount new azurermstorageaccountkey script azurerm streamanalyt get azurermstreamanalyticsfunct get azurermstreamanalyticsdefaultfunctiondefinit new azurermstreamanalyticsfunct remov azurermstreamanalyticsfunct script azurerm tag remov azurermtag get azurermtag new azurermtag script azurerm trafficmanag disabl azurermtrafficmanagerendpoint enabl azurermtrafficmanagerendpoint set azurermtrafficmanagerendpoint get azurermtrafficmanagerendpoint script azurerm usageaggreg get usageaggreg script azurerm websit get azurermappserviceplan set azurermappserviceplan new azurermappserviceplan remov azurermappserviceplan directori program file microsoft sdk azur powershel resourcemanag azureresourcemanag moduletyp version name exportedcommand script azurerm analysisservic resum azurermanalysisservicesserv suspend azurermanalysisservicesserv get azurermanalysisservicesserv remov azurermanalysisservicesserv script azurerm apimanag add azurermapimanagementregion get azurermapimanagementssotoken new azurermapimanagementhostnameconfigur new azurermapimanagementregion script azurerm applicationinsight get azurermapplicationinsight new azurermapplicationinsight remov azurermapplicationinsight set azurermapplicationinsightspricingplan script azurerm autom get azurermautomationhybridworkergroup get azurermautomationjoboutputrecord import azurermautomationdscnodeconfigur export azurermautomationdscconfigur script azurerm backup backup azurermbackupitem enabl azurermbackupcontainerreregistr get azurermbackupcontain regist azurermbackupcontain script azurerm batch remov azurermbatchaccount get azurermbatchaccount get azurermbatchaccountkey new azurermbatchaccount script azurerm bill get azurermbillinginvoic get azurermbillingperiod script azurerm cdn get azurermcdnprofil get azurermcdnprofilessourl new azurermcdnprofil remov azurermcdnprofil script azurerm cognitiveservic get azurermcognitiveservicesaccount get azurermcognitiveservicesaccountkey get azurermcognitiveservicesaccountsku new azurermcognitiveservicesaccount script azurerm comput remov azurermavailabilityset get azurermavailabilityset new azurermavailabilityset updat azurermavailabilityset script azurerm consumpt get azurermconsumptionusagedetail script azurerm containerinst new azurermcontainergroup get azurermcontainergroup remov azurermcontainergroup get azurermcontainerinstancelog script azurerm containerregistri new azurermcontainerregistri get azurermcontainerregistri updat azurermcontainerregistri remov azurermcontainerregistri script azurerm datafactori remov azurermdatafactori get azurermdatafactoryrun get azurermdatafactoryslic save azurermdatafactorylog script azurerm datafactoryv set azurermdatafactoryv updat azurermdatafactoryv get azurermdatafactoryv remov azurermdatafactoryv script azurerm datalakeanalyt get azurermdatalakeanalyticsdatasourc new azurermdatalakeanalyticscatalogcredenti remov azurermdatalakeanalyticscatalogcredenti remov azurermdatalakeanalyticscatalogsecret script azurerm datalakestor get azurermdatalakestoretrustedidprovid remov azurermdatalakestoretrustedidprovid remov azurermdatalakestorefirewallrul set azurermdatalakestoretrustedidprovid script azurerm devtestlab get azurermdtlallowedvmsizespolici get azurermdtlautoshutdownpolici get azurermdtlautostartpolici get azurermdtlvmsperlabpolici script azurerm dn get azurermdnsrecordset new azurermdnsrecordconfig remov azurermdnsrecordset set azurermdnsrecordset script azurerm eventgrid new azurermeventgridtop get azurermeventgridtop set azurermeventgridtop new azurermeventgridtopickey script azurerm eventhub new azurermeventhubnamespac get azurermeventhubnamespac set azurermeventhubnamespac remov azurermeventhubnamespac script azurerm hdinsight get azurermhdinsightjob new azurermhdinsightsqoopjobdefinit wait azurermhdinsightjob new azurermhdinsightstreamingmapreducejobdefinit script azurerm insight get azurermmetricdefinit get azurermmetr remov azurermlogprofil get azurermlogprofil script azurerm iothub add azurermiothubkey get azurermiothubeventhubconsumergroup get azurermiothubconnectionstr get azurermiothubjob script azurerm keyvault add azurekeyvaultcertif set azurekeyvaultcertificateattribut stop azurekeyvaultcertificateoper get azurekeyvaultcertificateoper script azurerm logicapp get azurermintegrationaccountagr get azurermintegrationaccountcallbackurl get azurermintegrationaccountcertif get azurermintegrationaccount script azurerm machinelearn move azurermmlcommitmentassoci get azurermmlcommitmentassoci get azurermmlcommitmentplanusagehistori remov azurermmlcommitmentplan script azurerm machinelearningcomput get azurermmlopclust get azurermmlopclusterkey test azurermmlopclustersystemservicesupdateavail updat azurermmlopclustersystemservic script azurerm marketplaceord get azurermmarketplaceterm set azurermmarketplaceterm script azurerm media sync azurermmediaservicestoragekey set azurermmediaservicekey get azurermmediaservicekey get azurermmediaservicenameavail script azurerm network add azurermapplicationgatewayauthenticationcertif get azurermapplicationgatewayauthenticationcertif new azurermapplicationgatewayauthenticationcertif remov azurermapplicationgatewayauthenti script azurerm notificationhub get azurermnotificationhub get azurermnotificationhubauthorizationrul get azurermnotificationhublistkey get azurermnotificationhubpnscredenti script azurerm operationalinsight new azurermoperationalinsightsazureactivitylogdatasourc new azurermoperationalinsightscustomlogdatasourc disabl azurermoperationalinsightslinuxcustomlogcollect disabl azurermoperationalinsightsiislo script azurerm powerbiembed remov azurermpowerbiworkspacecollect get azurermpowerbiworkspacecollect get azurermpowerbiworkspacecollectionaccesskey get azurermpowerbiworkspac script azurerm profil disabl azurermdatacollect disabl azurermcontextautosav enabl azurermdatacollect enabl azurermcontextautosav script azurerm recoveryservic get azurermrecoveryservicesbackupproperti get azurermrecoveryservicesvault get azurermrecoveryservicesvaultsettingsfil new azurermrecoveryservicesvault script azurerm recoveryservic backup backup azurermrecoveryservicesbackupitem get azurermrecoveryservicesbackupmanagementserv get azurermrecoveryservicesbackupcontain unregist azurermrecoveryservicesbackupcontain script azurerm recoveryservic siterec edit azurermrecoveryservicesasrrecoveryplan get azurermrecoveryservicesasralertset get azurermrecoveryservicesasrev get azurermrecoveryservicesasrfabr script azurerm rediscach remov azurermrediscachepatchschedul new azurermrediscachescheduleentri get azurermrediscachepatchschedul new azurermrediscachepatchschedul script azurerm relay new azurermrelaynamespac get azurermrelaynamespac set azurermrelaynamespac remov azurermrelaynamespac script azurerm resourc get azurermprovideroper remov azurermroleassign get azurermroleassign new azurermroleassign script azurerm schedul disabl azurermschedulerjobcollect enabl azurermschedulerjobcollect get azurermschedulerjobcollect get azurermschedulerjob script azurerm servermanag invok azurermservermanagementpowershellcommand get azurermservermanagementsess new azurermservermanagementsess remov azurermservermanagementsess script azurerm servicebu new azurermservicebusnamespac get azurermservicebusnamespac set azurermservicebusnamespac remov azurermservicebusnamespac script azurerm servicefabr add azurermservicefabricapplicationcertif add azurermservicefabricclientcertif add azurermservicefabricclustercertif add azurermservicefabricnod script azurerm siterecoveri get azurermsiterecoveryfabr new azurermsiterecoveryfabr remov azurermsiterecoveryfabr stop azurermsiterecoveryjob script azurerm sql get azurermsqldatabasetransparentdataencrypt get azurermsqldatabasetransparentdataencryptionact set azurermsqldatabasetransparentdataencrypt get azurermsqldatabaseupgradehint script azurerm storag get azurermstorageaccount get azurermstorageaccountkey new azurermstorageaccount new azurermstorageaccountkey script azurerm streamanalyt get azurermstreamanalyticsfunct get azurermstreamanalyticsdefaultfunctiondefinit new azurermstreamanalyticsfunct remov azurermstreamanalyticsfunct script azurerm tag remov azurermtag get azurermtag new azurermtag script azurerm trafficmanag disabl azurermtrafficmanagerendpoint enabl azurermtrafficmanagerendpoint set azurermtrafficmanagerendpoint get azurermtrafficmanagerendpoint script azurerm usageaggreg get usageaggreg script azurerm websit get azurermappserviceplan set azurermappserviceplan new azurermappserviceplan remov azurermappserviceplan environ data name valu psversion psedit desktop pscompatiblevers buildvers clrversion wsmanstackvers psremotingprotocolvers serializationvers debug output ps window system regist azurermautomationdscnod resourcegroupnam manag automationaccountnam automationaccountnam azurevmnam vm name configurationmodefrequencymin verbos rebootnodeifneed true configurationmod applyandmonitor azur vmresourcegroup vm resourcegroupnam nodeconfigurationnam dscconfigur debug pm registerazureautomationdscnod begin process parameterset allparameterset debug pm use account id xxx xxxxxx xxxxx xxxxx debug resourcegroupnam manag automationaccountnam xxxxxxdscaccount azurevmnam bpo tst web vm nodeconfigurationnam configurationmod applyandmonitor configurationmodefrequencymin refreshfrequencymin rebootnodeifneed true actionafterreboot continueconfigur allowmoduleoverwrit fals azurevmresourcegroup bpo tst rg azurevmloc debug common authent authent use account xxxxxx xxxxxxx xxxxxxx xxxxx environ azurecloud tenant eff dfdb ac debug microsoft identitymodel client activedirectori inform debug tokencach serial token cach item debug microsoft identitymodel client activedirectori inform debug tokencach serial token cach item debug common authent authent use configur valu domain eff dfdb ac endpoint clientid cf fc clientredirect urnietfwgoauth oob resourceclienturi validateauthr true debug common authent acquir token use context author correlationid validateauthor true debug common authent acquir token use adalconfigur domain eff dfdb ac adendpoint clientid cf fc clientredirecturi urnietfwgoauth oob debug microsoft identitymodel client activedirectori inform debug fe adf db db bffa acquiretokenhandlerbas token acquisit start author resourc clientid cf fc cachetyp microsoft azur command common authent protectedfiletokencach item authent target user debug microsoft identitymodel client activedirectori inform debug tokencach deseri item token cach debug microsoft identitymodel client activedirectori verbos debug fe adf db db bffa tokencach look cach token debug microsoft identitymodel client activedirectori inform debug fe adf db db bffa tokencach item match request resourc found cach debug microsoft identitymodel client activedirectori verbos debug fe adf db db bffa tokencach minut left token cach expir debug microsoft identitymodel client activedirectori inform debug fe adf db db bffa tokencach match item access token refresh token found cach debug microsoft identitymodel client activedirectori inform debug fe adf db db bffa acquiretokenhandlerbas token acquisit finish success access token retun access token hash dpnw jycv gecfhmtzbgjnuo egck gb yivhrxp refresh token hash lmcg qqxsmvwb beuo ykdarbdkf uep ie expir time user hash uyr zjr mw iyf qovhtx yiqjo kpgvp debug common authent receiv token logintyp liveid tenant eff dfdb ac userid xxxxxx xxxxxx xxxxxx xxxx debug common authent renew token type bearer expiri multipleresourc true tenant eff dfdb ac userid xxxxxxx xxxxxxx xxxxxxxx xxxxxx debug common authent user info token displayid xxxxxxx xxxxx xxxxxx xxxx name idprovid uid aec debug common authent check token expir token expir compar threshold calcul time token expiri debug http request http method get absolut uri header accept applic json ms version bodi debug http respons statu code ok header pragma cach ocp autom accountid babfc ms request id cbc af aae strict transport secur max age includesubdomain ms ratelimit remain subscript read ms correl request id bd bf ad ms rout request id westeurop bd bf ad content type option nosniff cach control cach date tue sep gmt server microsoft ii aspnet version power asp net bodi name xxxxxxdscaccount id subscript ef ab ed bbedc resourcegroup manag provid microsoft autom automationaccount xxxxxxxdscaccount type microsoft autom automationaccount locat westeurop tag etag null properti sku name basic famili null capac null state ok registrationurl creationtim lastmodifiedbi null lastmodifiedtim debug common authent renew token type bearer expiri multipleresourc true tenant eff dfdb ac userid xxxxxx xxxxxx xxxxxx xxxx debug common authent user info token displayid xxxx xxxxx xxxxxxx xxxxx name idprovid uid aec debug common authent check token expir token expir compar threshold calcul time token expiri debug http request http method get absolut uri header accept applic json ms version bodi debug http respons statu code ok header pragma cach ms request id aa strict transport secur max age includesubdomain ms ratelimit remain subscript read ms correl request id ee cb fd ab ms rout request id westeurop ee cb fd ab content type option nosniff cach control cach date tue sep gmt server microsoft ii aspnet version power asp net bodi id subscript ef ab ed bbedc resourcegroup manag provid microsoft autom automationaccount xxxxxxdscaccount agentregistrationinform key primari jiqficlewftfqfqlpdbxqgj gup zbb wzgjk cleqh xat errd uwb dlnwjqdo owiu pyfuuknna secondari lxeyalmcbv lsqhrsrv mnaygbban vjaiwewxh jano vy ugo iyn yfwpollb se enaplsgrcl endpoint dscmetaconfigur tinstanc msft webdownloadmanag msft webdownloadmanag ref tresourceid configurationrepositoryweb azureautomationdsc sourceinfo oaa registrationmetaconfig ps configurationrepositoryweb registrationkey jiqficlewftfqfqlpdbxqgj gup zbb wzgjk cleqh xat errd uwb dlnwjqdo owiu pyfuuknna serverurl msft webresourcemanag msft webresourcemanag ref sourceinfo oaa registrationmetaconfig ps resourcerepositoryweb serverurl resourceid resourcerepositoryweb azureautomationdsc registrationkey jiqficlewftfqfqlpdbxqgj gup zbb wzgjk cleqh xat errd uwb dlnwjqdo owiu pyfuuknna tinstanc msft webreportmanag msft webreportmanag ref sourceinfo oaa registrationmetaconfig ps reportserverweb serverurl resourceid reportserverweb azureautomationdsc registrationkey jiqficlewftfqfqlpdbxqgj gup zbb wzgjk cleqh xat errd uwb dlnwjqdo owiu pyfuuknna tinstanc msft dscmetaconfigur msft dscmetaconfigur ref refreshmod pull allowmoduleoverwrit fals actionafterreboot continueconfigur refreshfrequencymin rebootnodeifneed fals configurationmodefrequencymin configurationmod applyandmonitor resourcemodulemanag msft webresourcemanag ref reportmanag msft webreportmanag ref configurationdownloadmanag msft webdownloadmanag ref tinstanc omi configurationdocu version minimumcompatiblevers compatibleversionadditionalproperti msft dscmetaconfigurationstatusretentiontimeinday author azureautom generationd generationhost azureautom name registrationmetaconfig regist azurermautomationdscnod process command one miss mandatori paramet resourcegroupnam templatefil line char regist azurermautomationdscnod resourcegroupnam manag au categoryinfo closeerror regist azurermautomationdscnod parameterbindingexcept fullyqualifiederrorid microsoft azur command autom cmdlet registerazureautomationdscnod debug azureqosev commandnam regist azurermautomationdscnod issuccess fals durat except system manag autom parameterbindingexcept process command one miss mandatori paramet resourcegroupnam templatefil system manag autom runspac pipelinebas invok ienumer input system manag autom powershel worker constructpipelineanddowork runspac rs boolean performsyncinvok system manag autom powershel worker createrunspaceifneededanddowork runspac rstous boolean issync system manag autom powershel coreinvokehelp tinputtoutput psdatacollect input psdatacollect output psinvocationset set system manag autom powershel coreinvok tinputtoutput psdatacollect input psdatacollect output psinvocationset set system manag autom powershel invok ienumer input psinvocationset set microsoft azur command autom common automationcli registerdscnod string resourcegroupnam string automationaccountnam string azurevmnam string nodeconfigurationnam string configurationmod int configurationmodefrequencymin int refreshfrequencymin boolean rebootflag string actionafterreboot boolean moduleoverwriteflag string azurevmresourcegroup string azurevmloc microsoft azur command autom cmdlet registerazureautomationdscnod executecmdlet microsoft windowsazur command util common azurepscmdlet processrecord debug finish send metric debug pm registerazureautomationdscnod end process debug pm registerazureautomationdscnod end process,,mgreenegit| ganeshmsazure| avkaur,automation| service attention| automation-dsc,4/9/2018
1817,azure-powershellWebScrap,7122,azcopi autom runbook azcopi azur autom runbook avail,,csand-msft| eamonoreilly,automation| service attention| automation-pm,4/9/2018
1848,azure-powershellWebScrap,8008,move common code test separ repositori move common code unit test esp profil powershel powershel common repo,,maddieclayton,azure ps team,4/12/2018
2438,azure-powershellWebScrap,5955,set azurermdiagnosticset paramet eventhub name descript unabl set event hub name stream diagnost data event hub set predefin event hub requir stream diagnost data singl destin regardless resourc event type possibl azur portal cli imag script step reproduct pleas provid necessari script reproduc issu,,gucalder,monitor| service attention,4/13/2018
2437,azure-powershellWebScrap,5952,new cmdlet request azurermautomationhybridworkergroup cmdlet pleas creat wrap around updat delet rest method hybrid runbook worker group current there get cmdlet,,safeermohammed,automation| service attention| feature-request,4/13/2018
175,azure-powershellWebScrap,5956,grant azurermsnapshotaccess return null accesssa issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript grant azurermsnapshotaccess return object accesssa equal null azurerm comput includ last version work correctli debug show http respons contain accesssa cmdlet return script step reproduct creat storag snapshot debugprefer continu returnsa grant azurermsnapshotaccess resourcegroupnam rgimagebuild snapshotnam rhel snapshot access read durationinsecond returnsa accesssa null modul version ps get modul name azurerm listavail directori program file windowspowershel modul moduletyp version name exportedcommand script azurerm script azurerm script azurerm script azurerm script azurerm ps get modul name azurerm comput listavail directori program file windowspowershel modul moduletyp version name exportedcommand script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset script azurerm comput remov azurermavailabilityset get azurermavailabilityset environ data ps psversiont name valu psversion psedit desktop pscompatiblevers buildvers clrversion wsmanstackvers psremotingprotocolvers serializationvers debug output,<bm>test|aem|extension|basic|windows|wadvoidpredefinedtype|methoddeclarationmethod_namecompute|test|controlleridentifiername0|simplememberaccessexpression|identifiername1new|instancecompute|test|controlleridentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1run|ps|testcompute|test|controlleridentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressiontestaem|extension|basic|windows|wadcompute|test|controlleridentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namenew|instanceidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1run|ps|testnew|instanceidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressiontestaem|extension|basic|windows|wadnew|instanceidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namerun|ps|testidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressiontestaem|extension|basic|windows|wadrun|ps|testidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nametestaem|extension|basic|windows|wadstringliteralexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,hyonholee| huangpf| praries880,compute| service attention,4/13/2018
